user_id,n_val,mle_top1,map_top1
AFCOEHCRSMI3IIUR6RMKYAQPD3AA,1,0,1
AFCPDOHZOOBN3SPHLKF3XKFZPSVQ,4,0,0
AFCPDW7USPA75WE7UWCKAZUQVEAQ,1,0,0
AFCQODELZPN3GI4MKTVHEJEGXF7A,1,0,1
AFCQSVVD6UHXYEXTNYMS4ZACW22Q,2,0,0
AFCTIRZZ7SDG7QDYMZYAPFYLE7TQ,2,0,0
AFCTZUSTG2BPXR7K5ZU2ABO5GKTQ,13,1,1
AFCUG6P5XYM7APHHG6BM7UZDXXJA,1,0,0
AFCUL62B2FIVPJTFT4V2LDHE5CQQ,2,0,1
AFCV25KA7XSAJGTZRDML5B7UYOVQ,13,0,0
AFCVSYQC4UX3KLEWAK75RSY2HTIA,1,1,1
AFCX4ZET4FYIUYZWM2PSAFCDYHFA,3,0,0
AFCXAFHH57IND5EZAADQVJHGI5ZA,1,0,1
AFCXEKWPOLFDTNMZZOVQNG6LIAMA,1,0,1
AFCYRQCSW2ID4PMPSOORASUUOKCA,2,1,1
AFCZUY6KVUDZ7MVAHNRSWRJKRZ7Q,2,0,0
AFCZXOVQ3XL34PC5G5CBNZHBDQGQ,1,0,1
AFD2QVMZ45MMKJ7KBNGSLPP5T5PA,2,1,1
AFD2SYZ6L3OELGTTAK4K7CJIL4RA,2,1,1
AFD2YCSQCFYHS4IUZQ27HGQM3QUQ,1,0,1
AFD3VOQZT4OTF4A6BUUEDQNPLYTQ,2,0,0
AFD3WAAOS7DHVWTKJQDJSSULE4QA,1,1,1
AFD43HMFBTG2TUIUKIAYNGK5VF7A,1,0,0
AFD5UO3NJECCPNQBSEAXIKGPLOZA,1,1,1
AFD5WCTWVBWEQGBGKVZOMXQIROWA,1,1,1
AFD6KYKT4YXTMUHQMXHHNEY5J32A,1,0,0
AFD7DEQFYWQX5YZ665ZGHOZ7SR6Q,3,1,1
AFD7W65HLBUZVHQPLHAVCPR65TZA,3,1,1
AFD7Z7PDPQEX7UOJNNTKZVUDXG4A,2,0,0
AFD7ZLPW3IFJBKT7ZZSAQJPUZBBQ,2,1,1
AFDA7US2RKW23R5HL2DHIY6SDJ6A,4,1,1
AFDCASEQTSCMRHFRTKSYU5HF73MA,1,1,1
AFDCCOAKHRGGHPOVDMCY3JKWUI4A,1,0,0
AFDCUEFUGYRUEE2LH5ZNR446NOLQ,2,0,0
AFDCXK732GUJ76UTPD7LQ6UAEJ6A,1,1,1
AFDIBTCZSP4R6AMYRHEJDSF5O47A,1,0,0
AFDKXOYWMAJYEMZPWEZIEMDKNYYA,1,1,1
AFDMBP5WKTPK4TUMUXPDDDQOFP2A,1,0,1
AFDMCQNUMMQN5GKBEOEESI23VEFA,1,0,0
AFDMT6RULXY7YSF2GPVMSZXCYHRQ,3,0,1
AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,55,1,1
AFDO6EYILLRZ7SBMVZ7AOK4N2BFA,2,0,0
AFDOH5ONIESUDAMEZ2I6GAY577WA,1,1,1
AFDPDBMO2NUYR3CDPWBNXJFZCAGQ,1,0,0
AFDQBLYSTSZOUG3VWD5DMI7IJ42Q,1,0,1
AFDQRB2QKMRZ7MQAHNQ3GCP5XRDA,7,0,0
AFDR3G6FQBQG666TTAG3H7ZUTDPA,1,1,1
AFDRU5OYXY6Z72DIQAFIHL2BY5EQ,2,0,1
AFDTFHHQ4MFGI4HJWGP55GT7ZJUA,4,1,1
AFDTJSI2VKK36733AD6ZNELWO42Q,1,1,1
AFDXFRX4MFDWUHIUAZS4SNKEJRRA,1,0,0
AFDYRZMTDGCGTYJEB5YQAR7HSM3Q,2,0,0
AFE2F3IV5T74TIZQSQTPIFAMEZQA,1,0,0
AFE3GOTBKHMZXDIMP7FY7HWPIWEA,1,0,1
AFE3LJ2MVU6IRQFKT73KBP34QRRQ,1,0,1
AFE3T6FOPZWNCR6TAQZRTUKWEWKA,2,0,0
AFE454TBPJXVP55M6STLR6R5664A,3,0,0
AFE4NTYGFQXGNJP3U7PM5GG3OPAQ,13,1,1
AFE4QMAUZOJ2P6WRJO3P2C65GNFA,3,1,1
AFE5YAQKCIIXKED576J5NQW2PFQA,1,1,1
AFE6BPTGLVC7ZE7TCSR3G3T2K6VA,1,0,1
AFE7XVAELVHIHWHKM6NFIVLS55YA,1,0,1
AFECGBEW65VSAYV44IQBWMIJ2GCQ,2,0,0
AFEEHHYAJJCKK2EWOOAHFR6VZHVQ,1,1,0
AFEEIIOZDNS2GCWWSS2GIV6RYCUQ,3,1,1
AFEG2WWU7SFJ6NZPBPFXVCBVZCVQ,2,1,1
AFEHJHQ2OESS2VLQQKNICSCG37ZQ,24,1,1
AFEJ2MZWR7O64X2S3ZI2J7BFKTYA,1,0,1
AFEKXB75RG55V2AMHSSXS4D3NUDQ,3,1,1
AFELFTCOXZ6AZEAF6WRSUWHRZRSQ,1,0,1
AFEM2UXRONIUNCDF5R4AURMQN33Q,1,1,1
AFEMVUNGJXKV5HA463WSDY4I2K7Q,1,0,1
AFEN3SKMU3YL72BT3H6SL3B6CQKQ,2,0,1
AFENMVCTO77NTBA5QWF3LDMNYJBA,1,1,1
AFEOYJ3ZMSCSGSWX6N4F3VW5WUHA,16,0,0
AFEPQ43RURVEHJZO7EQFS5JNM3QA,1,0,0
AFERCDY2EFJKT7QUQ75GISNHTFOQ,13,0,0
AFET27WHHOX5OMYL5GIHMTSURE7Q,2,1,1
AFETMC545YNCZMHN47TWMW7XWQ4Q,1,1,1
AFEWB4CRGFPHD3XIM2UNE2QG6UIA,1,1,1
AFEZHK7HLZVNPIXV3RYGVBRSAMGQ,1,0,1
AFF34ZL3BG5BJULT27VY6EMJEEQA,2,0,0
AFF44DK7LPN4KGOBRPAAYBV6WD5Q,3,0,0
AFF4SWF53Y5T4ESGBWI7QTG3RI3A,1,0,0
AFF5NNT4H33PRFRLBV3EQE66EWJQ,1,0,0
AFF7ENSBOBGYJQANUB6RZVFDE4NQ,4,0,0
AFFAEKY2TJDXVATEM7BK265ZJR6Q,1,0,0
AFFAFVJXS3DC7JYCPTDCMXBOW7KA,3,0,1
AFFBFJHI72JJDTWYYWCO5JNSENOA,3,0,0
AFFC4V2ETFMGVFUG3ZAVVIP4FYTQ,1,1,0
AFFC76FJT7ZYFQBX35QBJ77KN5AA,1,0,0
AFFCDJBBSBBSEXBQFJV33HX4CSXA,9,1,1
AFFCDWM66CJL6RZPDNZ4EYVXGH2A,8,1,1
AFFCTZ6JOTZOFKPREI2LO6H7M4XQ,2,0,0
AFFD7EMNDS6GNRK3GIN7BMYW3TZQ,1,1,1
AFFDPF5LTJOMXGNHNTTRPNSETZNQ,1,1,1
AFFDXA2YCE3TTMDLTKR733KIGT2Q,2,1,1
AFFEWEJSVZVHYKNCBK5LWJ3IL2GQ,2,1,0
AFFF52OXPN72TYC5TGL46UQ5SW2A,1,1,1
AFFFEUKDFTMAL4YKVQXJMIV2F6ZA,1,0,0
AFFFS5XG4TMNXOJUSWUGJ3TZRCXQ,1,1,1
AFFFVUA7JPDUWCPP2EUVIWCHGNIQ,15,1,1
AFFH5QKBOZANHO4ZZ7OKL7JFXFUA,8,1,1
AFFIMF3XKGBJOAH4NPD3JCXJDWRA,1,1,0
AFFIVG4WY46G76RXZYFVAYTPDLWA,1,0,0
AFFJGD2YCYKSALE234GBCUBBX6DQ,2,1,1
AFFJPJC4KA7ATOMZWJJAN2GS5PQQ,7,0,0
AFFJPMMLOM4CGEJ2P4U4V2XIHVXQ,1,0,0
AFFJZKAHW3TLNSBVKJNCBD6SOYPA,1,0,0
AFFMSHG6XU32NI4BGUCTEJZSMSTQ,2,1,1
AFFNFIHCQEWYTKI27VGS6CNDMJ7Q,1,1,1
AFFOMC5JVCCGMXTYAUHO34OYQZFQ,1,0,1
AFFPNISXOBDFRRUOICTTZQLK3WAA,3,1,1
AFFQBBI6O5VWJCDAGK7ZCV5WYCMA,1,0,0
AFFRTR4VF3BDUM4PA3A7DSZMXE6A,1,0,0
AFFRXV2OXMDJWLK6I32AEJF56QSA,1,1,1
AFFSVGDWICQTPM3LR7EOUE4CNXFQ,4,1,1
AFFVDDFI7M3NHLKY7ZEW5NLOF5LA,1,1,1
AFFWZXEWLW542LX2CGKNCMDJY7IQ,5,1,1
AFFZN6QCBXQCD2EFE7RMFPIP25UQ,3,0,0
AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,6,1,1
AFG25BUU2JY4GEQPHE2WTY2YSFRQ,3,0,0
AFG272MNDZBMTWOBMMQVCLIX4RHA,4,0,0
AFG2T5XGMQCACK7JBDRHKEKWJLPA,3,0,0
AFG4GES5QR73EB4B6RWMY25TIRLQ,1,1,1
AFG7N7YAFN5JNRB5PTBKSENW6QAA,1,0,0
AFGCDXI3YO3OKU3IQWRCFQ4TIKNA,1,0,1
AFGDRVPCP742YM5MMLFIKZCGNNRQ,7,1,1
AFGDUA7QFONK5B36EMNRFE5XYPFQ,2,0,0
AFGEM6BXCYHUILEOA3P2ZYBEF2TA,3,0,0
AFGGK4BEMPMQ4SKJKBELPZFUOLRA,5,1,1
AFGHNVTO7F6QNOW3VD32GTRVB3TQ,1,0,1
AFGHZCBYAK4DTERRUJP7OLC6FXSA,10,0,1
AFGIIAYKBIPPCE3DSWX3XGAUQEUA,1,0,1
AFGKMGVLQ4KGZWEVENB2BYVGL4EA,2,0,0
AFGLFLHKZQI35Z7UIJWNUCTFSGXQ,4,0,0
AFGLGOM3KN4NA6PKCR2YA3TXBXMQ,1,0,1
AFGMI2XAPGXVXSVGCFYGIAFP7DLQ,1,1,1
AFGQE4KSZB7I22GIBQ6RTBB76BMA,1,0,1
AFGQRREQVVMVD4NARQG3KBQEKGYA,2,1,1
AFGQSZSURKE2VFYC4QC47CDAGT4A,2,0,1
AFGROZSRMGMI6XNU2SDUOCJL4UWA,1,0,0
AFGTYSMOWZIA5E4XSNCWK6MIWETA,2,1,1
AFGW2ZFFLRJ5OJVFTX7RJKZPWN4A,2,0,1
AFGXAKKXO5UPDL3427SBNKXZORJA,1,0,0
AFGXUDIVQ57CHXDAP255WPHQ6VAQ,3,0,0
AFGZ4KBPEMGIRNXRNHVN6PBE4N7Q,1,1,1
AFH5QYSXYXIPOU5MEQKKA5LKGGTA,1,0,0
AFH66ZD6DOCWD4Z3MNRMWPMJ7LJQ,2,0,1
AFH6CP34UQMO7EC2VMD5OETAESCA,1,0,0
AFH7E5F2AENMJEGIEMCFOIKWUKAA,1,0,1
AFH7HVFT5WJ7URQZPSWOM74ZFQRQ,3,1,1
AFHB3C7OPKCJJZ2MUJI6L2AV5CVQ,2,0,0
AFHBH7X6DE6BOICE2NPNBV3R7UHQ,1,1,1
AFHBQISNSH7UYAMSWGVR6TAJVNJQ,3,0,1
AFHCVVDTXSWMQM2ZHP2224JOTFMA,6,1,1
AFHDAWPZN7PRW37KYF7QZX2J7O7Q,1,1,1
AFHEFXFK5MXX6OPLNT3S2XWP5F6A,2,0,0
AFHEJSZYX5A6RDKXIZABUATMLE4Q,2,1,1
AFHER2NWLJQHNQ4BRB4NZAG46VCQ,2,0,0
AFHFAK5KALTBNHVNGL6ROANJLSZQ,5,0,0
AFHFCTUQEAD7N5GFICX46A6UEJKQ,2,0,0
AFHFU3BXGMH4AYRGGNBYQO5WRLMQ,1,0,0
AFHGJRQUOEOWKUW5LYK2V3ADY33Q,1,1,1
AFHHLHP4WTAY4CNJP7BC7FY2VCYQ,5,0,1
AFHHMPGPDUYY6EAFK4WHQNTIYEIQ,1,0,0
AFHJT45N6R4U54DBXUQI7CR6VP7A,1,0,1
AFHK5EQAFG2IE3R7T6MGUZJCRASA,2,0,1
AFHMGLTJWWAYSNAJYVX3U3XMLKKQ,3,0,0
AFHN7IP3KFJ4GCDIAVYLFAB7NNCQ,1,0,0
AFHOYUVHAT6MEJGVMFGKSM3ZJSJA,1,1,0
AFHPGMWKX774YMJK6HNYYQQBHOEQ,2,1,1
AFHPJTBQYQHQXIFBAODXDAIGCGMQ,141,0,0
AFHPRJTGUKSIHVWCLRE2E2TASSXA,3,1,1
AFHPTQMY64EIQHJ62AEQSGCEBVGQ,1,0,1
AFHPYMTJ3FQ6F7MSNDWTBYZLTAXQ,1,0,1
AFHQOFIZXNJBSAILCRPMD3N6ZPZA,3,0,0
AFHS73BXD56CMJPUBNQ7QUEAL4YA,9,0,0
AFHSXVE5MIITCNRCITGWFC3EU5VQ,1,0,1
AFHTA2G75D5ISGXGNXS2KQX6SUKA,1,0,1
AFHUP2KHSCHDRJ46IGKPSRIRJRDQ,3,0,1
AFHV6GCR5OOSCFAHM23C2A5CLVNQ,5,0,0
AFI2XWLNOGXQDYJGNLHXCT5IN3GQ,2,0,0
AFI35SPJJX54G2T3CW4CRH7D3WLA,6,1,1
AFI43MRCEWAHZYBPKTSLDRPG5TIQ,1,0,1
AFI44N5JJZHC3P7SOQWMWXHNWNZQ,19,1,1
AFI4X7RAHIYO4E6BFKNK4MCAZUUQ,1,0,0
AFI6AL7Z4WP4FHEVAOBLS2UYVKTQ,2,1,1
AFI77RG3GYIOXDNB4RXZ4PW24KXQ,4,0,0
AFIACSBMEPFOHTFP63WNYY4X52OA,1,0,1
AFIBO6PK5ZGWR7URAQQPBUOJQFMA,2,0,0
AFIDFL36KENU6M3R7PSR67XZNFWQ,2,0,0
AFIE33RL2BYVJJ4T5377WORJKUKA,1,1,1
AFIGTBDB6HYZ2ZSH6JPUB4ZBPY7Q,1,1,1
AFIGWMYRENRUV4YVXEVS7FOOYG7Q,1,0,1
AFII4JSICIKVG7G3WXXWMFYTPOMA,1,1,1
AFIJLAW3HIOMRUFSWNH54IJ3XQAA,5,1,1
AFIKK62MRJLYYMAMPTDCZ4EJK4SQ,2,0,0
AFIKOK243IPCLAVXTIQV4RK2WSRA,9,0,0
AFIKPAVPRKTDN6T3H5BCAJAOUWCA,1,1,1
AFIMQQQVRYPFWIPOAXZOU6SZFQXA,2,1,1
AFIMXWTEC3NFIIRWXYB3C4M43Y4Q,4,0,0
AFIN6YOSMT7QNAMI6CU7LAHJ23DQ,1,1,1
AFIN7CCAOZPV7VWX2R73Z4JZ4GTQ,1,1,1
AFIQ4Y723JADLUGVKIWF2KTLV7UA,2,0,1
AFIR2TAU7KXQN6WNTLKRHLFCQ3PQ,2,0,1
AFIRIAQYJVUMGJSPPZDGGC7HXGBQ,4,0,1
AFIRNDRV65RSRHATPWC3TYLLCDBA,1,1,1
AFISQQLZAN6LTWMJDRS32IUVFBFQ,1,1,1
AFIUNF2V7JJZFJPGRRWQRPFWG5BA,2,1,1
AFIVKURWIEZA4WMLSZR6NWU7D6WQ,1,1,1
AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,11,1,1
AFIVYBU5ZNUUC7XK4Q4HAHX2XVBA,1,0,0
AFIW4HGNFVCZHENLYQREFLKUL2UQ,2,0,0
AFIXNVS2GPJSRTXK3BCKYIS5C2BQ,5,1,1
AFIY4MGJJAJH6HQRVIIYL2WBFEFQ,2,0,0
AFIYAACWGOWEPLFJVDWOUXCECBWA,1,1,0
AFIYSCWRQIKHWMAXCZMLATD4RAIA,1,1,0
AFIYT6P3U6C7HRTVT7HLSIALFZMQ,5,1,1
AFIZLUMOKYBA4EHD37C7S6BUNT4A,1,1,1
AFJ2HQT27JJZDS7HVSLBGMU7V5OA,2,1,1
AFJ3KV4HKQR2CIHPJ625RZSGSZNQ,6,0,1
AFJ6AN35CJJUO7Z5KQPM5BDHJ4SA,3,1,1
AFJ6IFX7QDK6S6PMW2TDV7YXDC5A,2,1,1
AFJ74T4L5ZMC7PCNN4C567JNFWWA,11,1,1
AFJ7NANNG7EANY2JWLOL6CPGABQQ,1,1,1
AFJ7YOFRD4LN62I65VFCULMEKWJQ,2,1,1
AFJA64SY4GWIGK5RVKLPMAUE2DZA,2,1,1
AFJAOLEMC2EVU4NLSBAI3Q7DVVLQ,1,1,1
AFJBKPK5W56XWSNPQU2WW66ISWYQ,63,1,1
AFJBRROSKJGFQ367RQO7FA3IBP7Q,10,1,1
AFJD6PJCU4VB3F5N2SSJGKYUKTOQ,6,1,1
AFJDVQZGMRX6QPX6XJDZOLPJTMCQ,1,0,0
AFJFDHFSSJLZMDWJLN7YDFQ7MVPQ,2,0,0
AFJFKHUEO2SESD22LTWGCUHXNAFQ,1,1,0
AFJFREI2IKU4N6GXCPX26HSTYXKQ,1,0,0
AFJGMCWVLBPHMRIAO5HPFRPHNTNA,3,0,1
AFJHM4DEMY7IU6ZCUBCETLREE43Q,4,1,1
AFJJF7W7J2XVT3EOKB7APVOQV2VA,4,0,0
AFJNHBS5XRI7KUTRRPOTNOGNFRGQ,2,1,1
AFJOFRR7UWSC2RCKFWPSAJABX4DQ,1,1,0
AFJOMS3243YQSRXJJYXI2TY6ERRQ,1,1,1
AFJPGR7MTWFFLOWAJHTPPLXTQVTQ,1,1,1
AFJQGH4F3LQYX276PEPZKODW5KRA,6,1,1
AFJSNKRIXN5ZJTWXXG4YRGFWPJXA,4,0,0
AFJSV2XBFJI7JD4RYYQHU6T7HQBA,1,0,1
AFJTJ32T2GGOBBUYAHHATDFJKFWQ,1,1,1
AFJUCBEAC7M7SRVUROM6777HTXMA,1,1,1
AFJUITDLVRUDQPQHRBZDGHGEPU2A,3,0,0
AFJWURAORJDTKU4J7PHRPHYH7DOQ,1,0,0
AFJX5YQOM4UPTUJ3WRKKDZLBA2NA,4,1,1
AFJY5ZJSLKURTWNGJXMPQRYKXWKA,1,0,0
AFJYDL7QQLQCVWXTBGPENNSATSZQ,1,0,0
AFJYEKTLP72W6SQMTSWIIZEHVLRA,1,1,0
AFJYIJ3DJ7J7ID6QMEIYUVKHG7CQ,1,1,1
AFJYMB544SJFXONEIW2EXACMEJEA,1,0,0
AFK4DCJDGKAZJPWDBK3IIJCFKMSQ,4,1,1
AFK4TT2JRBD6VFCVJMHXQDKT6HVQ,1,1,1
AFK5K37XINHSOUS2BD73CPCGFSUQ,2,0,0
AFKACPZLPON4JTXLI3H7UCWAU3FA,6,0,0
AFKCK5U6ZFOUXBMAUVXL7FYSZ4MQ,3,0,0
AFKCQCRIYWI2IMNFZ5ZSZNZHJ5YA,1,0,1
AFKCQF2WAV66NHZUVSNJNTGVHUOA,2,0,0
AFKCX4U3DL3NXDTZAH7C7CQAPPLA,3,0,0
AFKFBJ3ZLGYAUQYGW7YCIAUFZGOA,2,0,0
AFKFHMYWG3YOLBKXELZKCAKVGGMA,2,1,1
AFKH3ZUWQBG7XTXBA6MJLPHU7WXA,3,0,1
AFKJQMCY3HIYNHN3FEMLQXPGIPWA,1,0,0
AFKKLSEAK6P26VECMU7HGZPEQNOA,2,0,0
AFKKN7MQZVYEELHZLDVQDYJTS64A,3,0,1
AFKMFPXGX3P77IXKB56RQBIMNGZQ,3,1,1
AFKMX6JZ655VPVYHBTATZQS4IBOQ,105,1,1
AFKN6V7ZY5XSJ2X6YLKCBMBJMYNQ,1,1,1
AFKNCPOC4WSZIWJXLQSVFOU6B7TQ,1,1,1
AFKPGHAZSS4ECALWIHMMIYOC66HA,1,0,0
AFKPGSBMSZL7RIKOYXCPWAMKCZJA,1,0,0
AFKQPACEYZB2AYBW7TQP6GM7Y6VA,1,0,0
AFKS6EEYDLNTTMWMQWR25AHJ2NWA,1,0,1
AFKTFMZDIUQSWYVUGX4HLDHNFKVQ,2,0,1
AFKU3B473KQS355ZFVIUM7LX2QTQ,1,0,0
AFKV5XFJXPC26DZGTIIUJSWM66GQ,2,0,1
AFKVE5HRFK3X27DPXME72PUR5NXQ,54,1,1
AFKVR2UO3HROCD4RMAMH5MRTIL4A,1,1,1
AFKXEJHGR753P66G47DIY4I4GD4Q,3,0,1
AFKXOLUTX6FFDNKTLEZG2HIRJHAQ,6,0,1
AFKYGCDPD6NAWUOTEEABE7YMKAHA,1,0,1
AFKZL35VZBIIZ5OKZ4IJOZJJM37Q,2,0,1
AFL2XKUSJR5POC2EBALHJZAGWRHQ,3,1,1
AFL3CLN2BFGXQPYOHHICNS46EOQQ,2,0,0
AFL3GLWYP22Q3C5OBR7XR5PICNZA,1,0,0
AFL4SMBQRXWNMXFHLIHFWSNNB5GA,15,1,1
AFL4T25K47EIKA3NGSK4HPTAZOEA,1,1,1
AFL4TY6HTB3J7HMRVQFN54TVBJOA,4,0,0
AFLBMDZDIPCHMWWA7CXQXITPBJKA,24,1,1
AFLBXUYISXFQ7FVFU7TJ6PPATVHQ,1,0,1
AFLDTKPSWSCIBSIITZKQQNNR2LAA,1,0,0
AFLEOM4A56MGJ2KT62NG4LEZVRZQ,12,1,1
AFLGSMKP6CYWXKVRN7X4VRHZF3IA,1,0,0
AFLGWIRUNYT6CABXQF6M73N3SPMQ,1,1,1
AFLI6Z2DXZXVDH3QMQ2URWZRKERQ,2,0,0
AFLIAXER6BTTXZEESUVIP5SZV4PQ,3,1,1
AFLJITLC3IYXNONJLHLR5TDRKYRQ,3,0,1
AFLNCBWACRNNW6SZUWAP2RQYHHCA,2,1,1
AFLND7RN2E3OO6K54S6Y5KWOH3MA,5,0,0
AFLNN2IKH7VOJLTX5FROQLT7GVGQ,1,1,0
AFLOMISAW5JOGUYTXWAZOKZPXC3A,1,0,1
AFLQDCNGYIFGKXWDN4DCLY3QHO7Q,1,0,0
AFLRYQ5P3SOQKMTHBAJOJYTY6TOA,2,0,1
AFLTNQKYMNMUPQBXUEMVTR5EEHOQ,2,0,1
AFLVOJN46GJQCLA5XH7H6B6LUH4Q,2,1,0
AFLX66DKF6R3H6OEOC3TIVAYXZIQ,17,0,0
AFLXOYHMGV7OYPJBXMZYJHXFVZ6A,4,0,0
AFLYVZQFJPOCEIZQOTTWPL37SJOQ,2,1,0
AFLZMTWJY2XKYB7LPHJRDWQLBN2Q,1,0,0
AFM2JETNIRRFNTNUFS4I37IJVICA,1,0,0
AFM3X4CW6BADBAN7NHYKJEJZR7KA,2,0,1
AFM3Z45GXTXKDG6AGBU6GWDG2PPQ,7,1,1
AFM5OTNDHRF4ZDTVBD2PPGUYLH4A,1,0,1
AFM5ZU5XIJSBBF42BCUBL5DWZMFA,1,0,1
AFM6RTI7O3HNJME57GMWCTPQQNUQ,2,0,1
AFM7HUKTSQAG4AW3WX7WVVHACQSQ,8,0,0
AFMBS22BQUGODDQB35X2O55GYMXQ,1,1,1
AFMGNTMBBJWJ6YOHZCPM6DAXTBEA,7,0,0
AFMGOMX6OYRYNYF4MFZEGZHEZEIA,1,1,0
AFMHO73ZLBHUMB36EHB4GUFLM3SA,5,0,0
AFMI3HSQKYUU35XNZVD2PVKS7MQQ,5,1,1
AFMI56FWFMZYWCPDLEO6AWQ6ONMA,1,1,1
AFMIHL3XPRY6BYYRXZP22PBBTVFA,1,0,1
AFML2HBQNS73BK3APKKAXUOADROQ,2,0,1
AFMLVQLWUBP47VDCQ6F5FFHUA4KQ,2,0,1
AFMOD5SE2VAB2X2JPXZ55TCZDLIQ,3,1,1
AFMQ5E4BNGS4464TK2KH4RMCNTCA,2,0,0
AFMV3JDK4LJHIFAI6D2HF6YXC6OQ,1,0,0
AFMVHT5HDBLRNEWMQXA4KUXODOVA,2,1,1
AFMW4KL65MSEPHMNEYZC4KZJHFKQ,1,1,1
AFMWAAEKHDTJFUVLROBL7NTXWHKQ,1,0,0
AFMXJ7NF6AW652AUDNNAQLUY4OQQ,1,1,1
AFMXU7O2HQESL2TVDORFT7I4RERA,1,0,1
AFMY6UKAQEX4BG5Z3PVWYBE4H4NQ,1,0,1
AFMYCPEYOIODAB65JMWCABHW7FGQ,1,0,0
AFMZSQIUM47Z5YG35EXHB5E3454Q,2,0,0
AFN2P5P3T6PVOFMUYZI2NMMEITQQ,1,0,1
AFN4VR6U23OQKDCNPWCNTEJOK4XA,1,0,0
AFN6YYIA4BUINYUUMXDKQFEWKJ4Q,1,1,1
AFNABY6CUEOG6BMLDYA42FWAZLRA,4,1,1
AFNB2UTGEVBZ6PDDMI553UQRD3RA,2,1,1
AFNBIFK7FXKWF33H6HN26JUUMMKQ,1,1,0
AFNC5IF4WHTXND7NFTXIKBHQKZ7A,1,1,1
AFNCURKTU4X2LVL3GK4VUYD6KLQA,1,0,0
AFND4N6SM27PDPPNPPPS2V2XUX3Q,3,0,0
AFNEMANEYXKHFOOUMF4TKFPH76JA,1,1,1
AFNF4DB4URJ4WEPQILRHMEPTLDFQ,1,0,0
AFNFIQPZRXPKG5RN5VUKFFYRS35A,1,1,1
AFNFSWH2HHH7M3HSS4LDWHTDBMZA,1,0,0
AFNHYEIT46CX3WHJSJU5666R23FQ,2,1,1
AFNIA43XAUJWLRLKRM5XALTKLAPQ,4,0,0
AFNIDT3I6EMISQWKG3LVR4ZANZBA,3,0,0
AFNJ6ZF52A7F2TRHCJXLZTFD4R7Q,1,0,0
AFNL6B7KCS3NN3K5ADRPXO7EINUQ,9,0,0
AFNMIWYNOPZPGBDW4HEDAHUHFJLQ,1,0,0
AFNMXSSFF5DBKNJHUZ7L2N7TBZZA,2,1,1
AFNNT3LHE65N3N43GNYP4DYRQUGQ,1,0,0
AFNNTTH4HB7DUNDKBV6T43JVX54Q,1,0,0
AFNPKP27HXRX2QZGEWTPAEIGOV2Q,3,1,1
AFNQJ6DSZOGEGPDQHPHENBATXBJA,1,1,1
AFNQQL6PA67ODXLQTKF4L3YM2TAA,4,0,0
AFNTEJ5VVZPN3UCPVPVSGDRABKDA,2,0,1
AFNZLXDPFJYA6CJYQDJGZRU7XH2Q,3,0,0
AFO257BEM5SCEL232N22QGQQNLQA,2,0,0
AFO2C5NP5JHCPX4BVX456STFR3OA,1,0,1
AFO2UFQRIP5PPQTTYBPV64XJKU4Q,1,0,0
AFO5HUQ6YVNGWBQF7NMJPDE464SA,1,0,0
AFO5WBJKP6QSOESYMPNWUXXYUEJA,1,0,0
AFO5YJW3MGIYDHA3HHHAUS5ZAHPQ,1,0,1
AFO7RWACXRPNINN7C7HG5CCGVMCQ,6,0,0
AFO7WF4V2K3LRPKBYBBLY6KY4WIA,3,0,0
AFOAD6UIYNMBRDRSBR46XCZCHZNQ,2,1,1
AFOBXN64TUXF6PUFFDIF7H2PUOFA,1,0,0
AFOC2FB2PRM53TKFQRE3AFY6MU5Q,1,1,1
AFOGWJCZMC626A5IBK32HEHZB4VA,2,0,0
AFOHEEK7Z7O37JDYNEMCZSBUZHYA,3,0,1
AFOHOLRYHXPBABSWBXIDX5ZIULTA,1,0,0
AFOHTHVZ7PFECZCUSQGIBPQHMKQQ,1,0,0
AFOHYPG2FRFE3BNPWJFBMKDE6U6Q,2,0,0
AFONVL57IAWHDGVGFHJWMQFMVPMQ,3,1,1
AFOQOJRNY2IY3U5X4XQQNGKTMCBQ,1,0,1
AFOSG4NQBCJOUD44PURNTREE2S2A,3,0,0
AFOUHJU7ISVZNVHOMNZAQ2DVZBOA,1,0,0
AFOVUHNF6YBW7C7TX7PXSCEQSKDA,2,1,1
AFOW47XVNUUF7OVESI5SXUZ67EAQ,3,0,0
AFOWFMKECNHMFRMNVEK5L7IAM73Q,2,1,1
AFOWFPQKMI6WLO6RYOBEPSMWKILQ,2,0,1
AFOWKDBFCTVYMXCWFWFGBRLCVWBQ,1,1,1
AFOXEDXZ5BKHPKW5Z5OIEEELZWCQ,1,0,0
AFOXOHYH7D75SZGOQJYFHQ2GSJNA,1,1,1
AFOZCGDB3KWOONULCR63K5IWG26Q,1,1,1
AFOZPHSNH6WJVEKFR7IVMAWHT7QA,4,0,0
AFP2P3PFO6WMVLLIM33VGMDBEEXQ,1,0,0
AFP3NWSV6FAVUJOBMED5Q2CA5VTA,1,0,1
AFP4ZWUBTEBHREVJ6XAXXSHBKHRA,15,1,1
AFP5E7AHOWDKO64OXANFU2GIV6MQ,1,0,1
AFP5KBQFWAX7SHMRQ2NSIAJ22YZA,1,1,0
